vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox info,video_path,obj_filename
0,170,0:00:07.090417,24,backpack,0.33908289670944214,"[601.903564453125, 295.1395263671875, 640.0, 357.73211669921875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame170_obj24.jpg
0,170,0:00:07.090417,26,handbag,0.3065430521965027,"[474.6781005859375, 306.4411926269531, 505.4014892578125, 359.9251403808594]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame170_obj26.jpg
0,180,0:00:07.507500,0,person,0.8316826820373535,"[439.6806945800781, 274.95947265625, 522.0184936523438, 359.71417236328125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj0.jpg
0,180,0:00:07.507500,0,person,0.8168100714683533,"[299.7165832519531, 249.67086791992188, 376.7997741699219, 359.0517272949219]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj0.jpg
0,180,0:00:07.507500,0,person,0.7689017057418823,"[539.7930908203125, 274.09051513671875, 603.6531982421875, 359.2720947265625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj0.jpg
0,180,0:00:07.507500,0,person,0.6497473120689392,"[208.24179077148438, 268.9135437011719, 261.3154296875, 357.8106384277344]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj0.jpg
0,180,0:00:07.507500,26,handbag,0.5799263715744019,"[492.5140380859375, 302.7961730957031, 524.1133422851562, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj26.jpg
0,180,0:00:07.507500,0,person,0.533667266368866,"[586.2269897460938, 277.76580810546875, 604.1306762695312, 309.94073486328125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj0.jpg
0,180,0:00:07.507500,0,person,0.4107706546783447,"[615.07568359375, 286.05462646484375, 640.0, 359.11248779296875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj0.jpg
0,180,0:00:07.507500,26,handbag,0.36476024985313416,"[549.9854736328125, 279.3503723144531, 602.7530517578125, 356.8556823730469]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj26.jpg
0,180,0:00:07.507500,0,person,0.3176342844963074,"[589.5911865234375, 286.3631591796875, 636.796630859375, 358.113525390625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj0.jpg
0,180,0:00:07.507500,24,backpack,0.31403520703315735,"[205.39479064941406, 320.5336608886719, 260.0930480957031, 359.7671203613281]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame180_obj24.jpg
0,270,0:00:11.261250,8,boat,0.35532331466674805,"[78.42898559570312, 289.49786376953125, 337.1639404296875, 356.3800048828125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame270_obj8.jpg
0,280,0:00:11.678333,8,boat,0.3777088522911072,"[109.08544921875, 290.99420166015625, 324.0896301269531, 357.27899169921875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame280_obj8.jpg
0,280,0:00:11.678333,6,train,0.27010780572891235,"[0.01305389404296875, 320.9605407714844, 148.93612670898438, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame280_obj6.jpg
0,290,0:00:12.095417,8,boat,0.27451834082603455,"[112.0494155883789, 293.49017333984375, 351.6372985839844, 353.67919921875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame290_obj8.jpg
0,290,0:00:12.095417,54,donut,0.268604040145874,"[371.4916076660156, 306.2752990722656, 419.2743225097656, 325.7274475097656]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame290_obj54.jpg
0,300,0:00:12.512500,8,boat,0.27364933490753174,"[111.94180297851562, 293.5196228027344, 351.69854736328125, 353.7279357910156]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame300_obj8.jpg
0,300,0:00:12.512500,54,donut,0.266427606344223,"[371.4923095703125, 306.28375244140625, 419.25933837890625, 325.727294921875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame300_obj54.jpg
0,390,0:00:16.266250,28,suitcase,0.2981633245944977,"[571.5857543945312, 232.55496215820312, 639.6166381835938, 355.1667175292969]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame390_obj28.jpg
0,500,0:00:20.854167,2,car,0.2504926323890686,"[596.1893920898438, 163.27064514160156, 625.9270629882812, 178.2487335205078]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame500_obj2.jpg
0,570,0:00:23.773750,2,car,0.28321361541748047,"[600.2998657226562, 162.88876342773438, 628.6868286132812, 180.40640258789062]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame570_obj2.jpg
0,580,0:00:24.190833,0,person,0.9663301706314087,"[0.0322418212890625, 41.65777587890625, 389.88018798828125, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame580_obj0.jpg
0,590,0:00:24.607917,0,person,0.9543735980987549,"[0.0, 41.78746032714844, 388.5038757324219, 359.881591796875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame590_obj0.jpg
0,600,0:00:25.025000,0,person,0.9607095122337341,"[0.0, 40.79388427734375, 388.6602783203125, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame600_obj0.jpg
0,610,0:00:25.442083,0,person,0.9591702222824097,"[0.0, 36.217803955078125, 386.10693359375, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame610_obj0.jpg
0,620,0:00:25.859167,0,person,0.9516102075576782,"[0.0, 37.652069091796875, 387.0046691894531, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame620_obj0.jpg
0,630,0:00:26.276250,0,person,0.9654971957206726,"[0.0, 37.419952392578125, 391.6463317871094, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame630_obj0.jpg
0,640,0:00:26.693333,0,person,0.9631393551826477,"[0.0, 38.60523986816406, 392.4298095703125, 359.90179443359375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame640_obj0.jpg
0,650,0:00:27.110417,0,person,0.9637203812599182,"[0.0, 39.964874267578125, 390.51416015625, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame650_obj0.jpg
0,660,0:00:27.527500,0,person,0.9587458968162537,"[0.0, 41.04029846191406, 391.2972412109375, 359.57574462890625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame660_obj0.jpg
0,670,0:00:27.944583,0,person,0.9585887789726257,"[0.0, 42.494964599609375, 390.9181823730469, 359.92303466796875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame670_obj0.jpg
0,740,0:00:30.864167,8,boat,0.2796262502670288,"[611.9971313476562, 255.1220703125, 639.9879760742188, 304.1348876953125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame740_obj8.jpg
0,740,0:00:30.864167,8,boat,0.2699149549007416,"[545.8969116210938, 285.713134765625, 613.9955444335938, 305.72943115234375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame740_obj8.jpg
0,770,0:00:32.115417,0,person,0.9312076568603516,"[2.67486572265625, 57.566741943359375, 413.6280517578125, 359.4707336425781]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame770_obj0.jpg
0,780,0:00:32.532500,0,person,0.9293452501296997,"[2.16790771484375, 58.062255859375, 413.2408142089844, 358.32598876953125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame780_obj0.jpg
0,810,0:00:33.783750,14,bird,0.5374501943588257,"[560.647216796875, 225.9625701904297, 610.1690673828125, 253.99569702148438]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame810_obj14.jpg
0,810,0:00:33.783750,14,bird,0.250551700592041,"[524.4691772460938, 217.39962768554688, 556.3176879882812, 238.70455932617188]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame810_obj14.jpg
0,820,0:00:34.200833,14,bird,0.3882887065410614,"[569.4263305664062, 132.3275604248047, 598.9746704101562, 157.4105987548828]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame820_obj14.jpg
0,820,0:00:34.200833,14,bird,0.36398980021476746,"[550.647705078125, 223.03758239746094, 594.90234375, 252.60693359375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame820_obj14.jpg
0,830,0:00:34.617917,19,cow,0.2793683111667633,"[225.13624572753906, 249.31179809570312, 250.2191619873047, 280.2976379394531]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame830_obj19.jpg
0,830,0:00:34.617917,14,bird,0.27783912420272827,"[225.23226928710938, 249.5777587890625, 250.26580810546875, 280.70452880859375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame830_obj14.jpg
0,840,0:00:35.035000,16,dog,0.549953818321228,"[223.0567626953125, 250.43460083007812, 249.32049560546875, 282.4313049316406]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame840_obj16.jpg
0,840,0:00:35.035000,19,cow,0.3379201591014862,"[223.05958557128906, 249.76907348632812, 249.26573181152344, 282.7643737792969]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame840_obj19.jpg
0,850,0:00:35.452083,16,dog,0.3527730703353882,"[224.2375946044922, 251.23092651367188, 248.26344299316406, 281.2967834472656]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame850_obj16.jpg
0,860,0:00:35.869167,14,bird,0.7600154280662537,"[225.92831420898438, 245.396484375, 254.84832763671875, 283.4976806640625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame860_obj14.jpg
0,870,0:00:36.286250,14,bird,0.491305410861969,"[227.5718231201172, 243.43980407714844, 253.9063262939453, 283.8203430175781]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame870_obj14.jpg
0,870,0:00:36.286250,0,person,0.3380063772201538,"[228.3757781982422, 244.25787353515625, 253.4214630126953, 282.88348388671875]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame870_obj0.jpg
0,880,0:00:36.703333,14,bird,0.651838481426239,"[223.3023681640625, 245.0045166015625, 252.8172607421875, 283.5849609375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame880_obj14.jpg
0,880,0:00:36.703333,14,bird,0.28149136900901794,"[238.28604125976562, 242.0255584716797, 254.24673461914062, 254.99520874023438]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame880_obj14.jpg
0,1120,0:00:46.713333,9,traffic light,0.26455867290496826,"[1.23773193359375, 3.2092666625976562, 314.5302734375, 246.31283569335938]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1120_obj9.jpg
0,1130,0:00:47.130417,9,traffic light,0.3058919310569763,"[1.379486083984375, 1.3557205200195312, 317.4411926269531, 247.10205078125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1130_obj9.jpg
0,1140,0:00:47.547500,9,traffic light,0.2520897686481476,"[1.69000244140625, 1.6981048583984375, 324.0172119140625, 245.7081298828125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1140_obj9.jpg
0,1150,0:00:47.964583,0,person,0.41483187675476074,"[0.195648193359375, 2.8555908203125, 327.6055603027344, 249.4114990234375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1150_obj0.jpg
0,1150,0:00:47.964583,9,traffic light,0.3221876621246338,"[340.05108642578125, 0.0, 640.0, 272.07208251953125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1150_obj9.jpg
0,1160,0:00:48.381667,9,traffic light,0.33562982082366943,"[342.67376708984375, 0.0, 640.0, 275.9599304199219]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1160_obj9.jpg
0,1160,0:00:48.381667,0,person,0.3183487057685852,"[0.6042327880859375, 3.0415496826171875, 326.99224853515625, 250.3052978515625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1160_obj0.jpg
0,1170,0:00:48.798750,0,person,0.4060055911540985,"[1.3575897216796875, 1.7868270874023438, 328.0106201171875, 250.03204345703125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1170_obj0.jpg
0,1170,0:00:48.798750,9,traffic light,0.28192853927612305,"[343.46954345703125, 0.0, 640.0, 280.2712097167969]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1170_obj9.jpg
0,1180,0:00:49.215833,0,person,0.4204294979572296,"[1.8291015625, 0.098846435546875, 328.72149658203125, 243.00250244140625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1180_obj0.jpg
0,1180,0:00:49.215833,9,traffic light,0.3050968050956726,"[343.1531982421875, 0.0, 640.0, 275.8891296386719]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1180_obj9.jpg
0,1220,0:00:50.884167,0,person,0.3121452331542969,"[1.521759033203125, 0.85345458984375, 326.4831848144531, 247.80850219726562]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1220_obj0.jpg
0,1230,0:00:51.301250,0,person,0.4208736717700958,"[1.6240386962890625, 0.957000732421875, 325.28973388671875, 239.028564453125]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1230_obj0.jpg
0,1240,0:00:51.718333,0,person,0.5311800837516785,"[2.75341796875, 0.7241668701171875, 327.31805419921875, 249.669677734375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1240_obj0.jpg
0,1250,0:00:52.135417,0,person,0.4316018223762512,"[3.239654541015625, 0.0, 326.1250915527344, 247.91378784179688]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1250_obj0.jpg
0,1260,0:00:52.552500,0,person,0.295655757188797,"[3.7613372802734375, 2.0481033325195312, 328.931396484375, 251.09451293945312]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1260_obj0.jpg
0,1270,0:00:52.969583,0,person,0.9245834946632385,"[2.940948486328125, 52.488128662109375, 417.5554504394531, 357.2809753417969]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1270_obj0.jpg
0,1280,0:00:53.386667,0,person,0.9310207366943359,"[2.559661865234375, 52.85746765136719, 418.8775329589844, 357.7880859375]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1280_obj0.jpg
0,1290,0:00:53.803750,0,person,0.934978723526001,"[1.3358612060546875, 54.897186279296875, 418.07318115234375, 357.8851013183594]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1290_obj0.jpg
0,1300,0:00:54.220833,0,person,0.8492454290390015,"[13.589126586914062, 51.968017578125, 415.9881591796875, 339.3717346191406]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1300_obj0.jpg
0,1310,0:00:54.637917,0,person,0.831436812877655,"[15.33294677734375, 52.66162109375, 413.1940612792969, 357.9994201660156]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1310_obj0.jpg
0,1320,0:00:55.055000,0,person,0.8314696550369263,"[15.239471435546875, 53.724365234375, 411.4732360839844, 360.0]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1320_obj0.jpg
0,1330,0:00:55.472083,0,person,0.8314686417579651,"[15.450088500976562, 53.17469787597656, 413.11181640625, 356.15478515625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1330_obj0.jpg
0,1340,0:00:55.889167,0,person,0.8372951149940491,"[15.251113891601562, 53.68559265136719, 412.4349365234375, 355.80767822265625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1340_obj0.jpg
0,1730,0:01:12.155417,2,car,0.6018189787864685,"[277.98199462890625, 149.55111694335938, 314.41668701171875, 171.1109619140625]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1730_obj2.jpg
0,1730,0:01:12.155417,0,person,0.2532658278942108,"[321.76397705078125, 126.05781555175781, 332.45062255859375, 146.3119354248047]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1730_obj0.jpg
0,1750,0:01:12.989583,2,car,0.7774519324302673,"[22.49587059020996, 209.0237579345703, 62.49750518798828, 233.3578643798828]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1750_obj2.jpg
0,1750,0:01:12.989583,2,car,0.7327240705490112,"[0.0, 242.10914611816406, 36.80202102661133, 292.8672790527344]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1750_obj2.jpg
0,1750,0:01:12.989583,2,car,0.4538617432117462,"[81.42639923095703, 187.986083984375, 100.28136444091797, 202.13937377929688]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1750_obj2.jpg
0,1750,0:01:12.989583,2,car,0.32195764780044556,"[88.59803771972656, 170.5755157470703, 113.07347106933594, 190.81773376464844]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1750_obj2.jpg
0,1750,0:01:12.989583,2,car,0.2512763738632202,"[56.063480377197266, 201.9950714111328, 73.24482727050781, 215.2619171142578]",/content/downloads/How Green Roofs Can Help Cities | NPR.mp4,/content/cropped_objects/video0_frame1750_obj2.jpg
